date,open,high,low,close,change_pct
2017-01-04,269.44,269.44,258.63,258.63,-4.44
2017-01-05,257.87,257.87,250.93,250.93,-2.98
2017-01-06,257.87,257.87,253.99,253.99,1.22
2017-01-09,253.42,253.42,253.02,253.02,-0.38
2017-01-10,252.58,256.64,252.58,256.64,1.43
2017-01-11,256.0,256.0,249.89,249.89,-2.63
2017-01-12,249.29,250.88,249.29,250.88,0.4
2017-01-13,250.22,250.22,246.19,246.19,-1.87
2017-01-16,245.61,246.12,245.61,246.12,-0.03
2017-01-17,245.46,245.46,245.06,245.06,-0.43
2017-01-18,244.33,250.16,244.33,250.16,2.08
2017-01-19,244.33,251.21,244.33,251.21,0.42
2017-01-20,250.91,250.91,248.99,248.99,-0.88
2017-01-23,248.31,248.31,246.8,246.8,-0.88
2017-01-24,245.81,248.44,245.81,248.44,0.66
2017-01-25,248.08,248.08,247.25,247.25,-0.48
2017-01-26,246.65,248.15,246.65,248.15,0.36
2017-01-27,247.49,247.49,240.51,240.51,-3.08
2017-01-30,239.83,246.53,239.83,246.53,2.5
2017-01-31,239.83,247.2,239.83,247.2,0.27
2017-02-01,246.49,246.49,240.64,240.64,-2.65
2017-02-02,240.0,240.0,238.67,238.67,-0.82
2017-02-03,238.05,238.05,234.87,234.87,-1.59
2017-02-06,234.27,234.27,233.83,233.83,-0.44
2017-02-07,233.14,238.23,233.14,238.23,1.88
2017-02-08,237.14,237.14,232.88,232.88,-2.25
2017-02-09,237.14,237.14,229.23,229.23,-1.57
2017-02-10,228.69,228.69,221.89,221.89,-3.2
2017-02-13,221.88,221.88,212.3,212.3,-4.32
2017-02-14,212.32,214.86,212.32,214.86,1.21
2017-02-15,212.32,217.42,212.32,217.42,1.19
2017-02-16,217.68,224.75,217.68,224.75,3.37
2017-02-17,224.75,227.23,224.75,227.23,1.1
2017-02-20,226.73,227.27,226.73,227.27,0.02
2017-02-21,226.73,226.73,220.12,220.12,-3.15
2017-02-22,220.15,220.15,219.57,219.57,-0.25
2017-02-23,220.01,220.01,216.16,216.16,-1.55
2017-02-24,215.19,218.6,215.19,218.6,1.13
2017-02-27,219.03,219.03,217.8,217.8,-0.37
2017-02-28,218.36,220.19,218.36,220.19,1.1
2017-03-01,218.36,218.36,211.72,211.72,-3.85
2017-03-02,211.72,221.25,211.72,221.25,4.5
2017-03-03,211.72,213.51,211.72,213.51,-3.5
2017-03-06,213.5,213.99,213.5,213.99,0.22
2017-03-07,213.5,218.38,213.5,218.38,2.05
2017-03-08,218.38,234.81,218.38,234.81,7.52
2017-03-09,234.83,234.83,233.8,233.8,-0.43
2017-03-10,234.83,234.83,228.87,228.87,-2.11
2017-03-13,228.89,228.89,228.49,228.49,-0.17
2017-03-14,228.89,230.84,228.89,230.84,1.03
2017-03-15,230.86,230.86,213.31,213.31,-7.59
2017-03-16,213.3,213.61,213.3,213.61,0.14
2017-03-17,213.64,213.64,209.2,209.2,-2.06
2017-03-20,228.86,229.37,228.86,229.37,9.64
2017-03-21,228.86,232.8,228.86,232.8,1.5
2017-03-22,233.24,233.27,233.24,233.27,0.2
2017-03-23,233.26,236.73,233.26,236.73,1.48
2017-03-24,233.26,233.26,230.96,230.96,-2.44
2017-03-27,231.48,231.48,231.29,231.29,0.14
2017-03-28,231.31,231.31,228.76,228.76,-1.09
2017-03-29,227.63,227.63,222.41,222.41,-2.78
2017-03-30,222.65,223.3,222.65,223.3,0.4
2017-03-31,222.65,222.65,219.84,219.84,-1.55
2017-04-03,222.65,222.65,219.23,219.23,-0.28
2017-04-04,219.72,219.72,217.85,217.85,-0.63
2017-04-05,217.98,220.2,217.98,220.2,1.08
2017-04-06,217.98,220.45,217.98,220.45,0.11
2017-04-07,220.94,220.94,220.92,220.92,0.21
2017-04-10,221.02,221.02,216.96,216.96,-1.79
2017-04-11,216.96,221.02,216.96,221.02,1.87
2017-04-12,221.2,221.76,221.2,221.76,0.33
2017-04-13,221.2,222.55,221.2,222.55,0.36
2017-04-14,222.31,222.55,222.31,222.55,0.0
2017-04-17,222.32,222.32,222.32,222.32,-0.1
2017-04-18,222.32,223.2,222.32,223.2,0.4
2017-04-19,223.61,223.61,223.35,223.35,0.07
2017-04-20,223.61,223.61,222.66,222.66,-0.31
2017-04-21,223.61,223.61,220.41,220.41,-1.01
2017-04-24,219.95,219.95,213.76,213.76,-3.02
2017-04-25,213.42,213.62,213.42,213.62,-0.07
2017-04-26,213.47,220.45,213.47,220.45,3.2
2017-04-27,219.95,219.95,216.82,216.82,-1.65
2017-04-28,216.64,216.64,213.49,213.49,-1.54
2017-05-01,213.82,214.01,213.82,214.01,0.24
2017-05-02,213.89,213.89,207.47,207.47,-3.06
2017-05-03,213.89,213.89,206.73,206.73,-0.36
2017-05-04,213.89,214.43,206.72,214.43,3.72
2017-05-05,214.41,214.41,208.87,208.87,-2.59
2017-05-08,208.58,211.82,208.58,211.82,1.41
2017-05-09,212.07,212.07,210.41,210.41,-0.67
2017-05-10,210.09,210.09,204.87,204.87,-2.63
2017-05-11,204.79,204.79,201.24,201.24,-1.77
2017-05-12,200.96,200.96,198.54,198.54,-1.34
2017-05-15,198.93,198.93,195.24,195.24,-1.66
2017-05-16,195.19,195.19,193.75,193.75,-0.76
2017-05-17,193.72,204.19,193.72,204.19,5.39
2017-05-18,203.65,263.5,203.65,263.5,29.05
2017-05-19,203.65,241.28,203.65,241.28,-8.43
2017-05-22,241.39,244.12,241.39,244.12,1.18
2017-05-23,244.28,244.28,235.63,235.63,-3.48
2017-05-24,234.62,234.62,232.14,232.14,-1.48
2017-05-25,236.33,236.33,236.33,236.33,1.8
2017-05-26,236.33,237.07,232.22,232.22,-1.74
2017-05-29,232.22,232.22,232.22,232.22,0.0
2017-05-30,232.22,233.21,231.79,233.21,0.43
2017-05-31,232.69,232.69,231.32,231.32,-0.81
2017-06-01,230.83,232.31,230.83,232.31,0.43
2017-06-02,232.82,232.82,231.76,231.76,-0.24
2017-06-05,232.69,233.76,232.69,233.76,0.86
2017-06-06,233.8,233.8,232.22,232.22,-0.66
2017-06-07,232.71,235.69,232.71,235.69,1.49
2017-06-08,235.76,235.76,232.29,232.29,-1.44
2017-06-09,231.89,233.5,231.89,233.5,0.52
2017-06-12,233.31,234.19,233.31,234.19,0.3
2017-06-13,233.76,233.76,231.82,231.82,-1.01
2017-06-14,231.89,231.89,226.42,226.42,-2.33
2017-06-15,226.9,231.38,226.9,231.38,2.19
2017-06-16,231.91,235.18,231.91,235.18,1.64
2017-06-19,234.67,234.67,232.16,232.16,-1.28
2017-06-20,232.41,236.02,232.41,236.02,1.66
2017-06-21,239.4,241.33,239.4,241.33,2.25
2017-06-22,237.85,237.85,237.85,237.85,-1.44
2017-06-23,238.03,238.03,235.26,235.26,-1.09
2017-06-26,235.76,235.76,232.39,232.39,-1.22
2017-06-27,232.89,238.76,232.89,238.76,2.74
2017-06-28,238.79,238.79,233.38,233.38,-2.25
2017-06-29,233.86,238.74,233.86,238.74,2.3
2017-06-30,238.79,238.79,238.79,237.03,-0.72
2017-07-03,237.02,237.32,236.3,236.3,-0.31
2017-07-04,237.32,237.32,236.33,236.33,0.01
2017-07-05,235.74,237.24,235.74,237.24,0.39
2017-07-06,237.73,239.93,237.73,239.93,1.13
2017-07-07,241.12,241.12,237.74,237.74,-0.91
2017-07-10,237.72,237.72,234.58,234.58,-1.33
2017-07-11,231.41,231.42,231.41,231.42,-1.35
2017-07-12,231.86,231.86,225.11,225.11,-2.73
2017-07-13,225.07,225.07,224.71,224.71,-0.18
2017-07-14,225.07,225.07,219.82,219.82,-2.18
2017-07-17,219.34,219.82,219.34,219.82,0.0
2017-07-18,219.39,219.39,218.21,218.21,-0.73
2017-07-19,217.45,217.45,211.77,211.77,-2.95
2017-07-20,211.76,211.76,206.93,206.93,-2.29
2017-07-21,206.92,207.37,206.92,207.37,0.21
2017-07-24,207.82,211.28,207.82,211.28,1.89
2017-07-25,211.77,213.8,211.77,213.8,1.19
2017-07-26,213.79,213.79,210.22,210.22,-1.67
2017-07-27,210.65,211.5,210.65,211.5,0.61
2017-07-28,212.24,212.24,211.24,211.24,-0.12
2017-07-31,209.75,209.75,206.41,206.41,-2.29
2017-08-01,205.94,205.94,203.22,203.22,-1.55
2017-08-02,204.42,204.42,199.88,199.88,-1.64
2017-08-03,198.69,198.69,196.45,196.45,-1.72
2017-08-04,195.71,195.71,193.31,193.31,-1.6
2017-08-07,194.35,194.35,190.64,190.64,-1.38
2017-08-08,190.9,194.3,190.9,194.3,1.92
2017-08-09,194.32,195.73,194.32,195.73,0.74
2017-08-10,194.32,204.9,194.32,204.9,4.69
2017-08-11,205.85,205.85,202.03,202.03,-1.4
2017-08-14,205.85,205.85,201.17,201.17,-0.43
2017-08-15,205.85,205.85,197.34,197.34,-1.9
2017-08-16,196.31,196.31,196.31,196.31,-0.52
2017-08-17,195.22,200.14,195.22,200.14,1.95
2017-08-18,204.9,204.9,198.68,198.68,-0.73
2017-08-21,199.18,201.34,199.18,201.34,1.34
2017-08-22,199.18,199.7,199.18,199.7,-0.81
2017-08-23,201.18,201.18,195.96,195.96,-1.87
2017-08-24,201.18,201.18,194.41,194.41,-0.79
2017-08-25,194.4,194.4,194.35,194.35,-0.03
2017-08-28,194.81,198.46,194.81,198.46,2.11
2017-08-29,194.81,197.27,194.81,197.27,-0.6
2017-08-30,197.22,197.22,194.92,194.92,-1.19
2017-08-31,194.41,194.41,192.95,192.95,-1.01
2017-09-01,193.38,193.38,188.58,188.58,-2.26
2017-09-04,188.63,188.63,188.59,188.59,0.01
2017-09-05,188.54,188.54,185.65,185.65,-1.56
2017-09-06,185.57,185.57,183.35,183.35,-1.24
2017-09-07,182.86,182.86,179.85,179.85,-1.91
2017-09-08,179.85,179.85,178.96,178.96,-0.49
2017-09-11,179.85,179.85,177.85,177.85,-0.62
2017-09-12,179.85,181.68,178.13,181.68,2.15
2017-09-13,181.97,181.97,179.01,179.01,-1.47
2017-09-14,181.97,181.97,179.98,179.98,0.54
2017-09-15,180.03,180.03,177.55,177.55,-1.35
2017-09-18,175.18,176.12,175.18,176.12,-0.81
2017-09-19,176.14,176.6,176.14,176.6,0.27
2017-09-20,178.08,198.44,178.08,198.44,12.37
2017-09-21,197.21,200.05,197.21,200.05,0.81
2017-09-22,200.08,200.08,197.56,197.56,-1.24
2017-09-25,198.04,201.41,198.04,201.41,1.95
2017-09-26,199.54,199.54,199.54,199.54,-0.93
2017-09-27,200.1,200.1,200.07,200.07,0.27
2017-09-28,200.1,200.1,195.67,195.67,-2.2
2017-09-29,195.21,195.21,191.86,191.86,-1.95
2017-10-02,191.47,191.47,190.4,190.4,-0.76
2017-10-03,191.47,191.47,185.55,185.55,-2.55
2017-10-04,185.57,185.57,183.4,183.4,-1.16
2017-10-05,183.68,183.68,182.36,182.36,-0.57
2017-10-06,181.82,183.72,181.82,183.72,0.75
2017-10-09,183.76,183.76,183.73,183.73,0.01
2017-10-10,183.76,185.14,183.76,185.14,0.77
2017-10-11,185.62,185.62,181.04,181.04,-2.21
2017-10-12,185.62,185.62,181.28,181.28,0.13
2017-10-13,181.77,181.77,178.33,178.33,-1.63
2017-10-16,181.77,181.77,177.92,177.92,-0.23
2017-10-17,181.77,181.77,174.49,174.49,-1.93
2017-10-18,175.01,175.01,173.3,173.3,-0.68
2017-10-19,175.01,175.01,167.68,167.68,-3.24
2017-10-20,168.18,168.18,167.73,167.73,0.03
2017-10-23,168.29,169.68,168.29,169.68,1.16
2017-10-24,169.15,169.53,169.15,169.53,-0.09
2017-10-25,169.22,171.15,169.22,171.15,0.96
2017-10-26,171.16,177.98,171.16,177.98,3.99
2017-10-27,177.99,177.99,171.37,171.37,-3.71
2017-10-30,171.11,171.11,171.11,171.11,-0.15
2017-10-31,171.12,171.12,169.44,169.44,-0.98
2017-11-01,169.24,169.24,169.22,169.22,-0.13
2017-11-02,169.24,169.24,168.47,168.47,-0.44
2017-11-03,168.23,171.41,168.23,171.41,1.75
2017-11-06,172.15,172.15,168.72,168.72,-1.57
2017-11-07,169.22,177.44,169.22,177.44,5.17
2017-11-08,176.99,176.99,174.56,174.56,-1.62
2017-11-09,175.03,176.23,175.03,176.23,0.96
2017-11-10,175.5,178.23,175.5,178.23,1.13
2017-11-13,179.49,179.49,177.72,177.72,-0.29
2017-11-14,177.02,180.86,177.02,180.86,1.77
2017-11-15,181.36,183.24,181.36,183.24,1.32
2017-11-16,182.8,182.8,177.72,177.72,-3.01
2017-11-17,178.04,178.04,173.06,173.06,-2.62
2017-11-20,173.12,173.16,173.12,173.16,0.06
2017-11-21,173.19,173.19,171.94,171.94,-0.7
2017-11-22,171.2,171.2,168.98,168.98,-1.72
2017-11-23,168.21,168.98,168.21,168.98,0.0
2017-11-24,168.27,168.27,167.08,167.08,-1.12
2017-11-27,166.35,166.35,165.32,165.32,-1.05
2017-11-28,164.36,164.36,163.92,163.92,-0.85
2017-11-29,163.42,169.03,163.42,169.03,3.12
2017-11-30,169.29,170.26,169.29,170.26,0.73
2017-12-01,170.29,170.29,168.75,168.75,-0.89
2017-12-04,169.23,169.23,169.23,165.16,-2.13
2017-12-05,165.16,165.42,160.04,160.04,-3.1
2017-12-06,160.51,161.42,160.51,161.42,0.86
2017-12-07,161.44,166.29,161.44,166.29,3.02
2017-12-08,166.35,166.35,164.84,164.84,-0.87
2017-12-11,165.37,165.37,164.86,164.86,0.01
2017-12-12,165.4,165.4,163.87,163.87,-0.6
2017-12-13,163.43,163.85,163.43,163.85,-0.01
2017-12-14,163.39,167.31,163.39,167.31,2.11
2017-12-15,166.4,166.4,165.35,165.35,-1.17
2017-12-18,164.44,164.44,161.98,161.98,-2.04
2017-12-19,161.49,162.25,161.49,162.25,0.17
2017-12-20,162.53,162.53,161.73,161.73,-0.32
2017-12-21,161.49,162.71,161.49,162.71,0.61
2017-12-22,162.95,162.95,162.46,162.46,-0.15
2017-12-25,162.46,162.46,162.46,162.46,0.0
2017-12-26,162.43,162.43,161.97,161.97,-0.3
2017-12-27,162.43,162.43,161.47,161.47,-0.31
2017-12-28,161.51,161.51,161.51,161.51,0.02
2017-12-29,162.43,162.43,160.27,160.27,-0.77
2018-01-01,160.02,160.27,160.02,160.27,0.0
2018-01-02,160.04,160.04,154.24,154.24,-3.76
2018-01-03,154.73,154.73,150.83,150.83,-2.21
2018-01-04,150.78,150.78,146.46,146.46,-2.9
2018-01-05,145.96,145.96,144.74,144.74,-1.17
2018-01-08,144.47,144.74,144.47,144.74,0.0
2018-01-09,144.45,145.0,144.45,145.0,0.18
2018-01-10,144.98,146.21,144.98,146.21,0.83
2018-01-11,146.44,146.44,144.98,144.98,-0.84
2018-01-12,144.95,144.95,144.51,144.51,-0.32
2018-01-15,144.95,144.95,144.51,144.51,0.0
2018-01-16,144.95,144.95,144.53,144.53,0.01
2018-01-17,144.95,145.26,144.95,145.26,0.51
2018-01-18,144.95,145.75,144.95,145.75,0.34
2018-01-19,145.95,148.69,145.95,148.69,2.02
2018-01-22,147.43,147.43,147.43,147.43,-0.85
2018-01-23,144.99,149.35,144.99,149.35,1.3
2018-01-24,143.98,143.98,143.98,143.98,-3.6
2018-01-25,142.02,142.02,142.02,142.02,-1.36
2018-01-26,141.08,141.08,141.08,141.08,-0.66
2018-01-29,143.04,143.04,143.04,143.04,1.39
2018-01-30,143.51,144.5,143.51,144.5,1.02
2018-01-31,144.98,144.98,144.02,144.02,-0.33
2018-02-01,144.02,144.02,143.77,143.77,-0.17
2018-02-02,144.01,149.37,144.01,149.37,3.9
2018-02-05,151.8,158.03,151.8,158.03,5.8
2018-02-06,158.55,158.55,151.3,151.3,-4.26
2018-02-07,151.77,152.77,151.77,152.77,0.97
2018-02-08,152.73,164.87,152.73,164.87,7.92
2018-02-09,166.34,175.5,166.34,175.5,6.45
2018-02-12,173.03,173.03,168.27,168.27,-4.12
2018-02-13,168.28,169.23,168.28,169.23,0.57
2018-02-14,169.24,169.24,161.02,161.02,-4.85
2018-02-15,160.59,160.59,151.25,151.25,-6.07
2018-02-16,151.23,151.23,150.49,150.49,-0.5
2018-02-19,151.69,151.69,150.49,150.49,0.0
2018-02-20,151.72,155.57,151.72,155.57,3.38
2018-02-21,155.63,156.57,155.63,156.57,0.64
2018-02-22,157.61,157.61,155.06,155.06,-0.96
2018-02-23,155.57,155.57,152.63,152.63,-1.57
2018-02-26,152.65,152.65,147.8,147.8,-3.16
2018-02-27,148.31,153.19,148.31,153.19,3.65
2018-02-28,153.73,155.58,153.73,155.58,1.56
2018-03-01,155.62,157.95,155.62,157.95,1.52
2018-03-02,155.62,155.62,155.09,155.09,-1.81
2018-03-05,155.62,155.62,151.21,151.21,-2.5
2018-03-06,155.62,155.62,149.5,149.5,-1.13
2018-03-07,155.62,155.62,150.71,150.71,0.81
2018-03-08,155.62,155.62,150.7,150.7,-0.01
2018-03-09,155.62,155.62,143.43,143.43,-4.82
2018-03-12,155.62,155.62,142.75,142.75,-0.47
2018-03-13,155.62,155.62,143.48,143.48,0.51
2018-03-14,155.62,155.62,142.98,142.98,-0.35
2018-03-15,155.62,155.62,145.44,145.44,1.72
2018-03-16,155.62,155.62,145.44,145.44,0.0
2018-03-19,155.62,155.62,151.78,151.78,4.36
2018-03-20,155.62,161.93,155.62,161.93,6.69
2018-03-21,155.62,158.37,155.62,158.37,-2.2
2018-03-22,155.62,165.52,155.62,165.52,4.51
2018-03-23,155.62,170.85,155.62,170.85,3.22
2018-03-26,171.93,171.93,165.33,165.33,-3.23
2018-03-27,171.93,171.93,166.1,166.1,0.47
2018-03-28,171.93,171.93,164.7,164.7,-0.84
2018-03-29,171.93,171.93,161.53,161.53,-1.92
2018-03-30,161.53,161.53,161.53,161.53,0.0
2018-04-02,161.32,164.45,161.32,164.45,1.81
2018-04-03,164.27,164.27,163.01,163.01,-0.88
2018-04-04,162.34,164.24,162.34,164.24,0.75
2018-04-05,164.24,164.24,160.37,160.37,-2.36
2018-04-06,160.39,165.66,160.39,165.66,3.3
2018-04-09,166.1,168.1,166.1,168.1,1.47
2018-04-10,168.13,168.13,165.2,165.2,-1.73
2018-04-11,165.25,165.25,164.47,164.47,-0.44
2018-04-12,164.25,164.25,163.54,163.54,-0.57
2018-04-13,164.31,167.88,164.31,167.88,2.65
2018-04-16,167.64,167.64,166.91,166.91,-0.58
2018-04-17,166.68,166.68,164.71,164.71,-1.32
2018-04-18,164.23,164.23,163.29,163.29,-0.86
2018-04-19,163.33,166.19,163.33,166.19,1.78
2018-04-20,165.25,168.87,165.25,168.87,1.61
2018-04-23,168.67,168.67,168.14,168.14,-0.43
2018-04-24,168.17,170.08,168.17,170.08,1.15
2018-04-25,170.09,171.09,170.09,171.09,0.59
2018-04-26,171.11,171.11,169.8,169.8,-0.75
2018-04-27,169.58,169.58,167.39,167.39,-1.42
2018-04-30,166.67,172.51,166.67,172.51,3.06
2018-05-01,173.02,175.44,173.02,175.44,1.7
2018-05-02,176.94,181.73,176.94,181.73,3.59
2018-05-03,168.73,189.71,168.73,189.71,4.39
2018-05-04,188.98,188.98,181.22,181.22,-4.48
2018-05-07,181.77,188.52,181.77,188.52,4.03
2018-05-08,188.56,199.66,188.56,199.66,5.91
2018-05-09,199.22,199.22,191.91,191.91,-3.88
2018-05-10,191.48,191.48,180.73,180.73,-5.83
2018-05-11,180.78,182.7,180.78,182.7,1.09
2018-05-14,182.75,183.25,182.75,183.25,0.3
2018-05-15,183.8,186.27,183.8,186.27,1.65
2018-05-16,186.8,187.22,186.8,187.22,0.51
2018-05-17,186.75,192.53,186.75,192.53,2.84
2018-05-18,192.5,202.15,192.5,202.15,5.0
2018-05-21,202.11,202.11,194.0,194.0,-4.03
2018-05-22,193.52,193.52,190.12,190.12,-2.0
2018-05-23,190.59,190.59,185.66,185.66,-2.35
2018-05-24,184.59,188.63,184.59,188.63,1.6
2018-05-25,188.07,189.83,188.07,189.83,0.64
2018-05-28,190.47,190.47,189.83,189.83,0.0
2018-05-29,190.57,208.62,190.57,208.62,9.9
2018-05-30,208.5,215.78,208.5,215.78,3.43
2018-05-31,215.92,228.28,215.92,228.28,5.79
2018-06-01,228.31,234.76,228.31,234.76,2.84
2018-06-04,234.24,234.24,227.98,227.98,-2.89
2018-06-05,226.51,232.67,226.51,232.67,2.06
2018-06-06,233.02,238.65,233.02,238.65,2.57
2018-06-07,233.02,252.47,233.02,252.47,5.79
2018-06-08,252.29,252.29,247.23,247.23,-2.08
2018-06-11,248.64,250.19,248.64,250.19,1.2
2018-06-12,250.57,260.84,250.57,260.84,4.26
2018-06-13,261.2,261.2,257.94,257.94,-1.11
2018-06-14,258.32,266.36,258.32,266.36,3.26
2018-06-15,266.88,266.88,266.84,266.84,0.18
2018-06-18,266.94,272.19,266.94,272.19,2.0
2018-06-19,271.81,271.81,266.77,266.77,-1.99
2018-06-20,265.9,265.9,264.47,264.47,-0.86
2018-06-21,265.18,265.18,260.27,260.27,-1.59
2018-06-22,260.17,260.17,256.97,256.97,-1.27
2018-06-25,256.4,258.85,256.4,258.85,0.73
2018-06-26,260.19,260.19,257.86,257.86,-0.38
2018-06-27,257.35,266.84,257.35,266.84,3.48
2018-06-28,266.84,266.84,262.58,262.58,-1.6
2018-06-29,261.24,267.98,261.24,267.98,2.06
2018-07-02,268.96,269.46,268.96,269.46,0.55
2018-07-03,209.67,260.67,209.67,260.67,-3.26
2018-07-04,260.16,260.82,260.16,260.82,0.06
2018-07-05,260.32,260.32,258.81,258.81,-0.77
2018-07-06,256.47,256.47,248.09,248.09,-4.14
2018-07-09,246.68,246.68,244.38,244.38,-1.5
2018-07-10,243.95,243.95,239.48,239.48,-2.01
2018-07-11,238.11,247.65,238.11,247.65,3.41
2018-07-12,250.56,250.56,244.36,244.36,-1.33
2018-07-13,243.98,243.98,239.65,239.65,-1.93
2018-07-16,239.04,241.68,239.04,241.68,0.85
2018-07-17,241.16,241.16,240.4,240.4,-0.53
2018-07-18,239.21,239.21,238.21,238.21,-0.91
2018-07-19,237.25,237.25,233.76,233.76,-1.87
2018-07-20,231.35,231.35,222.04,222.04,-5.01
2018-07-23,221.82,222.58,221.82,222.58,0.24
2018-07-24,221.84,221.84,218.89,218.89,-1.66
2018-07-25,219.8,219.8,212.13,212.13,-3.09
2018-07-26,209.19,210.67,209.19,210.67,-0.69
2018-07-27,211.16,211.16,207.5,207.5,-1.5
2018-07-30,207.69,208.73,207.69,208.73,0.59
2018-07-31,209.18,210.65,209.18,210.65,0.92
2018-08-01,212.06,213.09,212.06,213.09,1.16
2018-08-02,213.09,213.55,213.09,213.55,0.22
2018-08-03,213.99,213.99,209.16,209.16,-2.06
2018-08-06,209.11,209.18,209.11,209.18,0.01
2018-08-07,209.17,213.62,209.17,213.62,2.12
2018-08-08,215.04,216.5,215.04,216.5,1.35
2018-08-09,215.04,223.72,215.04,223.72,3.33
2018-08-10,223.64,235.24,223.64,235.24,5.15
2018-08-13,235.2,243.46,235.2,243.46,3.49
2018-08-14,242.93,242.93,233.21,233.21,-4.21
2018-08-15,232.55,239.09,232.55,239.09,2.52
2018-08-16,237.29,237.29,232.17,232.17,-2.89
2018-08-17,237.29,237.29,236.57,236.57,1.9
2018-08-20,236.4,241.82,236.4,241.82,2.22
2018-08-21,242.16,251.2,242.16,251.2,3.88
2018-08-22,254.04,263.23,254.04,263.23,4.79
2018-08-23,262.78,275.51,262.78,275.51,4.67
2018-08-24,277.56,278.93,277.56,278.93,1.24
2018-08-27,282.34,282.34,278.53,278.53,-0.14
2018-08-28,279.52,285.86,279.52,285.86,2.63
2018-08-29,286.32,287.29,286.32,287.29,0.5
2018-08-30,287.24,296.03,287.24,296.03,3.04
2018-08-31,296.93,298.97,296.93,298.97,0.99
2018-09-03,299.89,299.89,298.99,298.99,0.01
2018-09-04,299.95,304.92,299.95,304.92,1.98
2018-09-05,304.91,304.91,287.35,287.35,-5.76
2018-09-06,290.22,290.22,275.58,275.58,-4.1
2018-09-07,290.22,290.22,275.25,275.25,-0.12
2018-09-10,275.84,275.84,275.62,275.62,0.13
2018-09-11,276.61,283.99,276.61,283.99,3.04
2018-09-12,284.56,284.56,276.6,276.6,-2.6
2018-09-13,278.54,278.54,277.13,277.13,0.19
2018-09-14,279.61,281.13,279.61,281.13,1.44
2018-09-17,280.68,280.68,276.67,276.67,-1.59
2018-09-18,275.68,276.29,275.68,276.29,-0.14
2018-09-19,276.82,276.82,274.29,274.29,-0.72
2018-09-20,272.85,272.85,270.03,270.03,-1.55
2018-09-21,270.05,270.05,257.1,257.1,-4.79
2018-09-24,258.49,265.18,258.49,265.18,3.14
2018-09-25,265.3,265.3,264.23,264.23,-0.36
2018-09-26,263.38,263.38,256.4,256.4,-2.96
2018-09-27,256.45,256.45,253.52,253.52,-1.12
2018-09-28,252.68,255.11,252.68,255.11,0.63
2018-10-01,258.48,261.53,258.48,261.53,2.52
2018-10-02,262.5,262.5,249.82,249.82,-4.48
2018-10-03,248.81,248.81,239.95,239.95,-3.95
2018-10-04,238.55,243.41,238.55,243.41,1.44
2018-10-05,242.43,242.43,241.93,241.93,-0.61
2018-10-08,242.38,242.38,231.71,231.71,-4.22
2018-10-09,221.98,221.98,218.46,218.46,-5.72
2018-10-10,218.03,229.56,218.03,229.56,5.08
2018-10-11,231.54,231.54,225.19,225.19,-1.9
2018-10-12,224.72,224.72,221.82,221.82,-1.5
2018-10-15,221.92,221.92,221.34,221.34,-0.22
2018-10-16,220.91,220.91,210.21,210.21,-5.03
2018-10-17,220.91,220.91,207.81,207.81,-1.14
2018-10-18,210.17,217.57,210.17,217.57,4.7
2018-10-19,216.94,216.94,212.0,212.0,-2.56
2018-10-22,213.1,213.1,208.09,208.09,-1.84
2018-10-23,208.18,208.18,208.05,208.05,-0.02
2018-10-24,208.1,211.4,208.1,211.4,1.61
2018-10-25,214.86,214.86,208.17,208.17,-1.53
2018-10-26,208.25,208.25,206.61,206.61,-0.75
2018-10-29,205.1,208.67,205.1,208.67,1.0
2018-10-30,209.19,209.19,203.35,203.35,-2.55
2018-10-31,201.42,201.42,201.42,201.42,-0.95
2018-11-01,201.46,201.46,197.92,197.92,-1.74
2018-11-02,197.44,197.44,195.08,195.08,-1.43
2018-11-05,194.68,194.68,193.07,193.07,-1.03
2018-11-06,194.68,194.68,193.59,193.59,0.27
2018-11-07,193.65,193.65,192.62,192.62,-0.5
2018-11-08,191.65,198.0,191.65,198.0,2.79
2018-11-09,198.5,198.5,197.78,197.78,-0.11
2018-11-12,198.4,198.4,197.93,197.93,0.08
2018-11-13,198.43,204.69,198.43,204.69,3.42
2018-11-14,204.23,205.68,204.23,205.68,0.48
2018-11-15,205.27,205.49,205.27,205.49,-0.09
2018-11-16,204.32,204.32,203.98,203.98,-0.73
2018-11-19,204.98,204.98,204.98,204.98,0.49
2018-11-20,204.98,213.34,204.98,213.34,4.08
2018-11-21,214.16,214.16,211.38,211.38,-0.92
2018-11-22,210.24,211.36,210.24,211.36,-0.01
2018-11-23,210.22,213.77,210.22,213.77,1.14
2018-11-26,215.02,217.22,215.02,217.22,1.61
2018-11-27,218.99,219.62,218.99,219.62,1.1
2018-11-28,218.96,218.96,207.93,207.93,-5.32
2018-11-29,208.23,208.23,207.44,207.44,-0.24
2018-11-30,207.25,207.46,207.25,207.46,0.01
2018-12-03,208.23,208.23,208.23,205.53,-0.93
2018-12-04,207.26,219.62,207.26,219.62,6.86
2018-12-05,207.26,207.26,206.92,206.92,-5.78
2018-12-06,207.25,209.36,207.25,209.36,1.18
2018-12-07,207.26,207.26,206.15,206.15,-1.53
2018-12-10,207.25,207.25,207.14,207.14,0.48
2018-12-11,207.25,207.25,204.84,204.84,-1.11
2018-12-12,207.26,207.26,202.87,202.87,-0.96
2018-12-13,207.26,207.26,196.61,196.61,-3.09
